family_income,gpa,parent_avg_age
44122.0,3.15,50
44834.0,3.21,57
26937.0,2.68,52
26587.0,2.66,39
58786.0,3.49,30
54498.0,3.05,40
27840.0,2.98,47
22879.0,2.79,41
21556.0,2.99,45
24185.0,2.45,65
13809.0,2.69,62
41742.0,2.76,37
51983.0,3.5,66
37966.0,3.07,35
16516.0,2.67,56
48716.0,3.29,56
37677.0,3.21,45
26253.0,3.02,31
49687.0,3.13,33
42558.0,3.09,51
31648.0,2.57,40
26631.0,3.02,31
88521.0,3.5,44
62910.0,3.51,59
32967.0,2.78,63
32532.0,2.92,39
33950.0,2.63,60
25633.0,2.48,50
44262.0,2.8,52
63163.0,3.26,63
43641.0,3.33,54
18686.0,2.53,35
14629.0,2.54,45
21828.0,2.95,62
55837.0,3.07,55
50057.0,2.94,59
61228.0,3.13,44
51745.0,3.72,44
44573.0,3.27,53
51377.0,2.92,44
23499.0,2.59,58
20956.0,2.44,39
62142.0,3.5,32
21418.0,2.44,38
9677.0,2.5,44
60055.0,3.17,37
56586.0,3.15,48
20747.0,2.95,39
42488.0,2.86,62
29455.0,3.03,34
16014.0,2.77,48
20574.0,2.77,37
48253.0,3.23,57
69442.0,3.36,63
24602.0,2.78,35
30855.0,3.18,42
21924.0,2.69,42
31249.0,2.74,60
29493.0,2.94,32
30571.0,2.97,47
80556.0,3.62,53
28009.0,3.27,47
47313.0,2.99,58
43351.0,2.81,56
11773.0,2.41,59
62866.0,3.16,31
25338.0,2.73,63
58650.0,3.51,47
35477.0,3.48,40
33654.0,3.25,30
24160.0,3.07,41
53060.0,3.12,60
30187.0,2.58,37
27090.0,2.93,56
23842.0,2.65,65
96376.0,3.53,35
62126.0,3.29,49
55693.0,3.1,59
61858.0,3.13,47
40056.0,3.25,48
70096.0,3.3,54
11527.0,2.37,64
41415.0,3.18,42
42133.0,2.81,32
51071.0,3.09,63
47785.0,3.46,31
37597.0,2.86,58
29702.0,3.05,42
20913.0,2.61,35
25650.0,2.71,55
20713.0,2.81,35
19789.0,2.8,59
46162.0,3.02,45
57971.0,3.12,42
11039.0,2.52,39
62338.0,3.22,54
36303.0,2.95,32
38256.0,3.09,52
44748.0,3.36,33
63017.0,3.06,52
65967.0,3.4,49
44293.0,3.22,34
28382.0,2.9,56
21997.0,2.85,61
22825.0,2.53,55
33588.0,3.32,35
21348.0,2.47,51
44066.0,2.77,33
33078.0,3.03,34
15459.0,2.68,65
23770.0,2.98,61
34151.0,3.13,35
23315.0,2.51,61
24180.0,2.79,47
43069.0,2.89,43
35579.0,3.06,42
37869.0,3.08,43
37273.0,3.52,45
38618.0,2.97,38
21546.0,3.02,47
16774.0,2.84,56
40448.0,3.06,43
19239.0,2.66,30
37511.0,2.88,38
26262.0,2.78,54
45994.0,3.02,34
26763.0,2.83,62
47064.0,2.96,59
68904.0,3.17,55
45350.0,2.86,39
32035.0,2.93,44
69317.0,3.18,54
44412.0,3.26,61
23875.0,2.54,59
35193.0,2.85,62
47216.0,2.94,38
24520.0,2.85,54
6329.0,2.24,49
62447.0,3.12,50
22707.0,3.08,53
39662.0,2.95,62
45173.0,3.05,53
27119.0,2.83,60
37943.0,2.75,41
26593.0,2.72,44
30324.0,3.08,38
57972.0,3.08,52
49033.0,3.17,64
42575.0,3.12,33
27314.0,2.72,64
37221.0,2.75,56
15283.0,2.54,40
27029.0,3.21,57
70033.0,3.17,41
46131.0,2.9,53
35596.0,2.84,58
27894.0,2.98,41
40938.0,2.79,51
40981.0,2.96,53
24172.0,3.16,51
31953.0,2.61,52
40727.0,3.32,44
65899.0,3.3,66
48191.0,3.2,53
42281.0,3.04,39
66614.0,3.11,45
50439.0,2.96,58
37489.0,3.14,55
31276.0,3.15,45
12915.0,2.68,46
42652.0,2.77,47
56676.0,3.21,31
31911.0,3.42,30
46137.0,2.84,33
19877.0,2.6,32
49631.0,3.22,48
29859.0,2.93,54
66900.0,3.14,40
29211.0,3.16,36
6595.0,2.21,46
20642.0,2.62,48
45223.0,3.14,36
39063.0,2.76,37
89256.0,3.45,49
14749.0,2.54,63
18351.0,2.87,60
71136.0,3.21,65
62872.0,3.19,44
29010.0,2.68,59
25681.0,2.75,49
28517.0,2.59,54
39106.0,2.83,35
46508.0,3.27,48
40480.0,2.93,62
49712.0,2.94,43
47943.0,3.55,48
54555.0,3.3,48
72391.0,3.37,36
28359.0,3.03,52
38262.0,2.99,51
9760.0,2.49,50
45658.0,2.88,60
65671.0,3.41,42
34852.0,2.65,34
58850.0,3.1,49
57421.0,3.4,38
21127.0,2.75,42
62107.0,3.08,61
12879.0,2.64,40
57033.0,2.99,48
15519.0,2.42,30
53730.0,3.21,62
26743.0,2.57,47
44546.0,2.87,42
63468.0,3.19,48
37569.0,2.83,64
61903.0,3.24,61
2894.0,2.1,66
40026.0,3.01,66
27462.0,2.81,32
12886.0,2.33,41
49194.0,3.24,49
48882.0,3.1,60
68372.0,3.12,59
47651.0,3.25,57
38828.0,2.93,59
25984.0,3.08,44
27215.0,3.25,53
62862.0,3.23,38
32126.0,2.85,38
21489.0,2.57,30
32337.0,3.13,51
45065.0,2.79,50
37126.0,2.9,41
14075.0,2.34,58
32361.0,2.77,46
52650.0,2.96,45
39177.0,3.09,63
81722.0,3.43,41
27385.0,2.74,61
39941.0,3.49,49
24582.0,3.18,52
47822.0,3.2,49
46399.0,2.89,40
35800.0,3.29,59
45039.0,3.24,31
27358.0,3.1,31
39860.0,3.28,56
65372.0,3.53,35
59020.0,3.12,33
18890.0,2.84,61
36018.0,3.17,57
29319.0,2.74,38
61540.0,3.39,48
73722.0,3.32,47
60417.0,3.1,51
18649.0,2.69,35
44980.0,3.3,34
28559.0,3.05,30
20924.0,2.86,63
45090.0,2.79,30
25321.0,2.82,52
62826.0,3.23,32
55239.0,3.39,66
31525.0,2.82,35
30899.0,2.94,33
19879.0,2.95,64
50309.0,3.06,60
47437.0,3.34,39
45893.0,3.01,51
38228.0,2.92,58
32259.0,2.81,47
54712.0,2.96,39
50984.0,3.01,32
68164.0,3.12,57
20471.0,2.93,59
32502.0,3.07,38
24616.0,3.05,35
72677.0,3.25,56
73637.0,3.68,39
48239.0,2.88,31
28327.0,2.55,55
41871.0,2.79,54
85681.0,3.41,58
27769.0,2.95,62
29891.0,2.71,40
11209.0,2.42,58
69036.0,3.48,64
34572.0,2.99,49
33448.0,2.64,38
49948.0,2.92,48
37658.0,3.0,57
95551.0,3.6,46
38665.0,3.02,57
31995.0,3.0,46
14897.0,2.45,34
38298.0,3.2,53
43448.0,2.9,63
60413.0,3.04,43
54529.0,3.07,47
22988.0,2.63,53
36639.0,2.81,56
54615.0,3.09,66
51765.0,3.08,48
69132.0,3.52,56
39513.0,2.76,35
55286.0,3.29,59
22366.0,2.6,36
33993.0,2.85,54
55063.0,3.16,60
40297.0,3.12,47
32134.0,2.87,45
64004.0,3.48,55
9740.0,2.27,33
32274.0,2.74,64
29845.0,2.83,49
29426.0,2.57,55
51188.0,3.23,66
119101.0,3.77,36
40995.0,2.9,55
99820.0,3.57,44
34414.0,2.93,43
27202.0,2.79,41
1179.0,2.04,59
15923.0,2.46,38
46344.0,3.21,62
36979.0,2.79,56
20925.0,2.83,38
47904.0,3.12,32
69798.0,3.47,42
30298.0,2.58,57
36998.0,2.84,42
17404.0,2.69,39
26348.0,2.98,62
45438.0,2.79,41
28892.0,2.66,53
24843.0,2.6,40
36517.0,2.78,36
18229.0,2.48,65
43812.0,3.27,53
58886.0,3.25,44
96968.0,3.55,30
12902.0,2.37,57
43142.0,2.76,54
66522.0,3.34,36
40161.0,2.88,43
55134.0,3.34,31
24302.0,3.14,66
35253.0,3.09,52
43721.0,3.09,33
17948.0,2.5,56
31945.0,2.96,31
54297.0,3.28,45
32186.0,3.05,44
36500.0,2.75,49
37003.0,2.75,48
53695.0,3.07,47
22591.0,3.01,32
41913.0,2.75,48
31259.0,3.02,42
25007.0,2.74,37
64086.0,3.27,66
40764.0,3.23,57
26091.0,2.83,61
53798.0,3.38,59
15210.0,2.6,34
38252.0,3.33,48
58886.0,3.07,40
31694.0,2.99,47
41670.0,2.84,36
25526.0,2.77,34
56945.0,3.22,56
51598.0,3.02,36
62613.0,3.11,35
48104.0,3.09,54
26192.0,2.59,50
20556.0,2.54,47
95267.0,3.51,44
6906.0,2.38,48
29272.0,3.29,40
25882.0,3.18,62
56291.0,3.38,54
26530.0,3.22,34
16823.0,2.45,57
22471.0,3.09,49
79726.0,3.32,52
58678.0,3.28,39
61495.0,3.15,65
13002.0,2.57,48
17333.0,2.45,33
26464.0,2.7,59
50028.0,3.15,44
22620.0,2.77,39
45441.0,3.11,31
21250.0,2.68,54
870.0,2.04,60
30709.0,3.28,64
27650.0,2.92,52
70314.0,3.17,60
41310.0,3.02,51
37759.0,3.28,63
30199.0,3.2,58
41011.0,2.94,36
42734.0,3.2,40
30230.0,3.11,65
29923.0,2.74,49
54178.0,2.94,56
57821.0,3.22,34
49755.0,3.37,32
24611.0,2.68,49
24668.0,2.74,49
31034.0,2.97,63
37977.0,2.89,56
46839.0,2.97,51
39236.0,3.0,46
24715.0,2.47,44
34486.0,2.82,38
62520.0,3.24,52
90312.0,3.5,47
18151.0,2.57,30
68652.0,3.18,62
37491.0,2.8,54
26213.0,2.81,56
41952.0,3.08,50
12828.0,2.38,41
24101.0,2.67,36
27951.0,3.01,43
71554.0,3.36,33
20290.0,2.76,53
58268.0,3.06,53
53613.0,3.34,44
50576.0,3.23,59
47306.0,3.19,62
51204.0,3.03,51
36437.0,2.75,30
44638.0,3.13,33
22087.0,2.95,50
39534.0,3.04,62
24909.0,3.04,32
37607.0,2.77,61
42917.0,2.75,33
32911.0,2.85,60
98128.0,3.52,43
46836.0,2.86,55
39768.0,2.91,63
29020.0,3.13,50
4997.0,2.17,56
32732.0,2.59,58
19476.0,2.87,43
82237.0,3.5,33
24077.0,3.05,57
78674.0,3.3,46
65079.0,3.2,50
33953.0,3.0,32
81003.0,3.43,43
9415.0,2.4,61
24808.0,3.11,32
13997.0,2.54,39
65268.0,3.42,59
61822.0,3.16,45
53699.0,3.24,59
28547.0,2.69,55
35965.0,2.79,38
20249.0,2.49,49
92090.0,3.5,49
37429.0,2.85,49
19592.0,2.69,63
18205.0,2.91,41
88036.0,3.38,34
52832.0,3.4,36
77990.0,3.76,48
37233.0,2.77,41
54790.0,3.05,51
38547.0,3.43,54
22978.0,2.89,40
65715.0,3.18,30
47449.0,3.12,65
52648.0,2.9,31
35270.0,2.69,42
38372.0,2.97,58
36948.0,3.16,45
62626.0,3.24,63
35313.0,2.81,60
88092.0,3.45,51
17564.0,2.61,60
69015.0,3.28,31
32998.0,2.71,40
30153.0,2.97,35
42395.0,2.78,63
31736.0,2.6,65
37391.0,2.96,36
23310.0,2.56,32
33624.0,2.92,63
34471.0,3.25,55
37337.0,3.01,56
30177.0,3.01,54
14804.0,2.57,48
44296.0,3.04,57
25126.0,2.52,47
40596.0,2.98,40
44608.0,2.94,33
51531.0,2.9,60
10812.0,2.41,64
70331.0,3.15,51
99092.0,3.7,35
93490.0,3.77,33
62554.0,3.44,54
51245.0,3.11,44
40536.0,3.05,51
50431.0,3.34,42
21816.0,2.67,65
1320.0,2.04,36
30963.0,3.0,55
41199.0,3.02,65
31992.0,2.78,31
27343.0,3.02,62
45571.0,3.11,40
16230.0,2.5,50
66377.0,3.22,42
48419.0,3.44,37
19856.0,2.42,58
55597.0,2.96,43
32549.0,2.65,55
42258.0,3.01,37
28211.0,3.26,30
31677.0,2.74,59
28750.0,2.81,54
33077.0,2.85,45
29019.0,3.1,57
16858.0,2.63,48
36369.0,3.07,39
44754.0,3.64,41
20165.0,2.39,44
39278.0,2.87,50
44992.0,3.17,38
35414.0,3.04,46
44004.0,3.05,31
28464.0,2.95,61
73143.0,3.28,36
40653.0,2.82,62
39334.0,2.9,56
45619.0,2.83,30
39562.0,2.83,60
45697.0,3.44,41
71364.0,3.32,53
26362.0,2.68,50
43035.0,3.39,44
43369.0,3.16,48
16811.0,2.64,42
13867.0,2.67,36
37743.0,3.16,37
35305.0,2.89,55
40892.0,2.82,57
12853.0,2.35,66
46031.0,3.3,35
17683.0,2.78,44
35837.0,3.2,39
49906.0,3.08,64
68901.0,3.2,50
39046.0,2.75,41
68382.0,3.15,52
27270.0,3.25,34
38321.0,3.29,33
53034.0,3.0,57
35672.0,3.1,59
40515.0,2.91,56
35636.0,3.07,60
31305.0,2.65,54
34714.0,2.81,59
24108.0,3.17,52
40551.0,2.82,54
34507.0,3.07,46
58634.0,3.36,58
28970.0,2.82,46
39156.0,3.34,58
27326.0,2.7,46
16555.0,2.84,57
9224.0,2.31,38
98727.0,3.58,46
27082.0,3.05,41
54434.0,3.13,46
28849.0,2.79,42
23647.0,2.79,63
13059.0,2.56,32
45187.0,3.47,65
8262.0,2.34,38
46547.0,3.25,58
18634.0,2.68,56
32162.0,3.21,61
25774.0,3.18,49
43871.0,2.85,38
24178.0,2.6,42
54817.0,3.31,31
76296.0,3.66,37
47918.0,2.89,41
52829.0,3.0,42
67690.0,3.14,52
47359.0,3.39,30
30038.0,3.16,65
18435.0,2.61,31
46735.0,3.13,51
37388.0,3.04,59
42607.0,2.85,58
54222.0,2.93,32
4764.0,2.12,59
74779.0,3.66,39
51868.0,3.22,40
12849.0,2.64,64
67219.0,3.58,51
30404.0,3.01,52
33353.0,3.07,60
45830.0,3.26,40
55923.0,3.25,45
28801.0,3.13,35
31120.0,3.42,46
21756.0,3.06,31
59880.0,3.3,42
23543.0,3.04,66
74954.0,3.36,42
32238.0,3.04,51
47821.0,2.96,39
26878.0,2.7,51
64478.0,3.16,50
29973.0,2.93,40
93603.0,3.71,59
16102.0,2.78,66
40634.0,3.33,35
82434.0,3.68,32
10649.0,2.56,55
49256.0,2.92,42
12527.0,2.43,41
34158.0,3.01,38
41480.0,2.91,31
33261.0,2.8,40
15053.0,2.29,53
55007.0,3.21,62
39174.0,2.89,37
20712.0,2.93,61
22538.0,2.76,44
32084.0,3.18,52
33723.0,2.71,38
33931.0,3.33,49
5885.0,2.29,31
61423.0,3.26,65
25147.0,3.08,54
29596.0,3.23,56
28559.0,2.75,46
34450.0,2.93,40
33160.0,2.73,65
57952.0,3.12,41
52711.0,3.68,58
36357.0,2.75,36
26807.0,2.91,30
61475.0,3.14,54
44663.0,2.82,52
30524.0,2.76,46
45407.0,2.98,45
56630.0,3.07,38
51368.0,2.99,51
47669.0,3.2,46
17506.0,2.44,63
27756.0,3.06,56
29816.0,2.73,32
11759.0,2.44,36
16155.0,2.5,50
52434.0,3.18,60
3479.0,2.18,41
48549.0,3.2,60
51565.0,3.01,53
26035.0,2.99,39
79604.0,3.36,38
46637.0,3.03,59
36889.0,3.23,66
38923.0,2.99,53
21289.0,2.6,58
44522.0,2.85,56
36250.0,2.78,59
13844.0,2.72,33
47567.0,2.87,38
74840.0,3.24,48
27181.0,3.19,36
17712.0,2.88,50
34903.0,2.89,54
32734.0,3.21,48
40182.0,3.17,56
54167.0,3.47,34
66796.0,3.18,37
65788.0,3.29,55
25332.0,3.03,66
29398.0,2.61,50
15612.0,2.67,45
20683.0,2.72,41
41514.0,3.23,51
45336.0,2.96,62
21885.0,2.79,52
40647.0,2.8,36
41902.0,3.11,40
65341.0,3.17,46
47741.0,3.08,46
20736.0,2.85,55
67914.0,3.47,61
30867.0,2.84,53
61500.0,3.36,37
31565.0,3.26,59
23653.0,2.81,46
23346.0,2.58,53
43466.0,2.98,52
35310.0,2.89,37
50223.0,3.47,34
27846.0,2.95,48
92856.0,3.71,32
24352.0,3.03,63
56293.0,2.97,62
45657.0,3.01,38
66408.0,3.33,45
52961.0,3.52,46
48688.0,3.2,32
53183.0,3.07,39
20076.0,2.63,51
26247.0,2.85,32
38345.0,3.42,52
35245.0,2.91,50
41785.0,3.06,65
43704.0,3.05,44
28295.0,3.22,56
49164.0,2.93,30
23535.0,2.69,45
46819.0,2.88,35
67581.0,3.25,35
27958.0,3.27,55
48899.0,3.36,37
47345.0,3.33,54
24197.0,2.68,54
21964.0,2.61,62
53716.0,3.07,31
25248.0,3.11,64
23314.0,2.57,61
51998.0,2.97,40
36913.0,3.03,37
71971.0,3.26,45
39991.0,2.84,46
33636.0,2.89,58
31105.0,2.59,39
60151.0,3.36,49
30436.0,3.36,55
39197.0,2.81,43
77066.0,3.4,53
93908.0,3.5,45
58153.0,3.32,37
48210.0,3.39,63
54035.0,3.15,51
57969.0,3.32,52
30505.0,2.8,52
41859.0,3.01,61
17939.0,2.85,64
30021.0,3.31,41
38524.0,3.07,64
91720.0,3.55,39
21344.0,2.65,48
57116.0,3.13,61
71062.0,3.27,60
23002.0,2.52,36
18363.0,2.83,35
45957.0,2.98,33
50064.0,3.27,54
56226.0,3.24,61
63282.0,3.29,64
41779.0,3.09,42
18333.0,2.73,38
33180.0,3.34,52
32230.0,2.64,60
21760.0,2.97,45
36521.0,3.04,56
26073.0,2.8,51
44222.0,2.92,30
34827.0,2.86,46
18904.0,2.91,32
31006.0,2.9,41
28526.0,2.62,31
28385.0,2.79,32
38680.0,2.69,60
31337.0,2.75,37
24696.0,2.69,41
37226.0,3.03,56
51938.0,2.91,48
18013.0,2.53,57
27103.0,3.12,30
32151.0,2.59,42
46486.0,3.68,45
36396.0,3.11,42
58296.0,3.18,50
71979.0,3.55,53
14196.0,2.46,34
45925.0,3.33,61
60759.0,3.05,43
38148.0,3.52,37
35758.0,2.64,46
56797.0,2.98,65
29050.0,2.85,30
22734.0,2.73,37
15189.0,2.49,63
14119.0,2.47,43
47165.0,3.02,34
25721.0,3.01,54
17954.0,2.75,32
18370.0,2.59,66
9993.0,2.43,60
53986.0,3.0,30
17606.0,2.82,39
47704.0,3.12,40
40784.0,2.84,35
29269.0,2.8,61
62005.0,3.16,33
40651.0,3.05,50
29773.0,2.84,54
17133.0,2.4,33
13072.0,2.62,34
41879.0,2.99,61
45720.0,2.8,65
45306.0,3.19,41
35587.0,3.35,32
58707.0,3.0,45
69443.0,3.15,41
53686.0,3.18,56
8448.0,2.31,51
39668.0,2.89,37
55775.0,3.03,43
33376.0,3.33,50
73545.0,3.39,41
42145.0,2.79,47
27923.0,2.57,60
40499.0,3.2,46
25300.0,2.71,49
23887.0,2.95,66
22301.0,2.71,64
31460.0,3.1,66
35842.0,3.35,40
67363.0,3.47,60
10049.0,2.2,53
46959.0,3.4,44
58927.0,3.61,61
64312.0,3.3,65
41958.0,2.87,38
27430.0,2.8,51
42621.0,3.41,33
32339.0,2.87,65
49385.0,2.87,45
39975.0,3.25,41
32831.0,2.71,40
22582.0,2.72,66
9219.0,2.41,55
38843.0,3.28,59
27884.0,3.07,37
32965.0,3.11,60
34352.0,2.97,31
49644.0,2.93,64
51673.0,3.21,49
65314.0,3.21,59
56659.0,3.28,66
58811.0,3.09,54
13565.0,2.65,37
17958.0,2.62,62
57021.0,3.13,30
56246.0,3.16,40
17032.0,2.79,62
32794.0,3.1,40
33835.0,3.46,56
33766.0,2.67,63
26963.0,3.24,34
35036.0,3.14,50
31373.0,2.84,51
24893.0,3.14,33
28271.0,2.59,38
16757.0,2.78,66
19576.0,2.8,37
24859.0,2.91,65
31817.0,2.74,55
40449.0,2.99,43
19801.0,2.7,66
26871.0,2.99,50
36021.0,3.41,64
39328.0,2.9,37
15453.0,2.74,55
26648.0,3.22,46
45857.0,2.93,30
25839.0,2.89,48
37298.0,3.42,49
60856.0,3.2,39
27596.0,2.94,52
32407.0,2.96,59
43192.0,2.97,65
11063.0,2.39,42
29733.0,2.85,56
49443.0,3.2,64
57707.0,3.29,66
55290.0,3.28,43
63594.0,3.77,60
24167.0,2.69,37
39769.0,2.72,41
78699.0,3.32,35
56639.0,3.01,50
58792.0,3.04,50
41918.0,2.79,54
63397.0,3.19,30
25557.0,2.91,64
26382.0,3.08,31
20558.0,2.9,62
23789.0,3.13,39
22486.0,2.55,55
18562.0,2.82,50
26120.0,3.09,56
25031.0,3.01,59
48667.0,3.25,36
29599.0,3.21,64
41671.0,3.02,62
37138.0,2.99,33
57796.0,3.07,43
53740.0,3.46,44
42518.0,3.1,66
18455.0,2.77,59
56400.0,3.06,44
34466.0,2.77,47
32196.0,3.13,44
22355.0,2.96,55
92187.0,3.73,41
21194.0,2.98,51
82908.0,3.54,63
22501.0,3.09,35
35739.0,2.83,58
24056.0,2.83,31
12732.0,2.38,49
53984.0,2.99,53
27081.0,2.58,32
44060.0,3.18,43
40463.0,2.77,48
35826.0,2.74,40
50123.0,3.15,37
48963.0,3.33,38
38668.0,2.81,61
28628.0,3.24,66
67645.0,3.29,61
30099.0,2.63,45
45471.0,3.17,42
34643.0,3.56,64
33923.0,2.69,39
43653.0,3.28,44
59835.0,3.18,44
31915.0,2.8,37
19363.0,2.92,51
34878.0,3.11,64
48111.0,3.23,42
23915.0,2.72,37
58777.0,3.25,60
32009.0,2.65,43
56426.0,2.95,32
16592.0,2.4,38
74873.0,3.24,38
16692.0,2.5,54
29132.0,2.63,53
29420.0,2.98,57
31382.0,2.97,54
83505.0,3.8,38
16571.0,2.82,41
94275.0,3.5,66
30802.0,3.15,43
56302.0,3.09,46
43287.0,3.4,49
17965.0,2.54,40
13781.0,2.57,58
55574.0,2.96,61
42903.0,3.15,36
65998.0,3.16,56
36549.0,3.36,41
67183.0,3.28,32
38837.0,2.91,50
30376.0,3.22,55
56979.0,3.19,31
51314.0,2.96,64
51877.0,3.03,33
41508.0,2.85,54
46141.0,2.86,57
44975.0,3.14,52
37133.0,3.0,46
21614.0,3.02,30
38188.0,2.86,39
48190.0,2.87,46
59281.0,3.01,48
33349.0,2.84,54
28176.0,2.52,44
63508.0,3.11,64
80107.0,3.46,43
21809.0,2.79,32
60523.0,3.2,44
34367.0,2.7,30
28122.0,3.02,39
38871.0,2.96,57
38474.0,2.79,46
48017.0,3.57,43
67617.0,3.11,30
23081.0,2.59,46
23424.0,3.05,36
22830.0,3.0,55
7365.0,2.21,30
53907.0,3.22,40
19136.0,2.89,44
35969.0,2.78,60
62391.0,3.1,58
47752.0,3.28,64
38550.0,2.76,45
25455.0,2.63,50
60806.0,3.11,42
59899.0,3.48,64
42521.0,2.87,46
58771.0,3.32,30
28324.0,2.69,39
23187.0,2.61,44
18918.0,2.63,64
45747.0,3.13,56
28389.0,2.55,46
39963.0,3.33,47
26882.0,2.69,45
40633.0,3.28,56
49945.0,2.94,40
50793.0,3.06,39
39640.0,2.73,44
48842.0,3.04,53
30447.0,3.22,32
35659.0,2.84,44
99551.0,3.6,56
12771.0,2.6,45
42501.0,3.39,45
69996.0,3.18,42
4860.0,2.25,54
24741.0,2.56,40
43125.0,3.14,58
76081.0,3.34,55
21532.0,2.9,31
28361.0,2.92,41
35851.0,3.09,40
37564.0,3.25,38
32301.0,3.14,66
55096.0,3.29,53
71969.0,3.24,55
48718.0,3.17,31
60031.0,3.27,34
62794.0,3.28,66
34121.0,2.8,59
21715.0,2.85,32
28481.0,2.96,41
30629.0,3.29,66
43087.0,3.0,64
34641.0,3.14,31
23193.0,2.76,35
44465.0,3.1,55
51053.0,3.24,57
24310.0,2.85,35
67379.0,3.49,51
31039.0,2.91,35
38898.0,3.14,60
30613.0,2.95,57
31699.0,2.62,32
38939.0,3.52,43
9574.0,2.48,39
35568.0,2.89,35
50975.0,3.13,51
50502.0,3.1,36
53105.0,3.16,52
24946.0,2.71,38
45324.0,3.35,46
24862.0,2.96,61
32238.0,2.88,46
60790.0,3.34,39
45410.0,3.24,40
32147.0,2.97,42
13828.0,2.34,62
27498.0,2.69,54
40947.0,3.43,59
47357.0,3.25,61
39064.0,2.94,30
91503.0,3.64,51
42007.0,2.92,42
45764.0,2.84,54
56553.0,2.98,49
27658.0,2.91,51
54075.0,3.08,46
19313.0,2.83,34
15849.0,2.62,41
10145.0,2.53,37
40141.0,3.46,47
105007.0,3.66,52
19622.0,2.93,64
30858.0,3.31,42
28583.0,2.83,57
25064.0,2.64,45
37379.0,2.78,41
39980.0,3.07,31
25091.0,2.99,54
27312.0,2.97,45
37021.0,3.04,32
23493.0,2.86,63
106348.0,3.67,30
39017.0,3.22,32
60526.0,3.07,64
31391.0,3.12,56
73890.0,3.35,55
32345.0,2.75,33
38642.0,3.29,53
31833.0,3.15,40
53968.0,3.5,56
53031.0,3.25,61
27553.0,2.66,54
50427.0,3.21,39
52027.0,3.23,41
31456.0,3.44,46
116228.0,3.82,47
34368.0,3.14,48
11119.0,2.54,63
31717.0,2.79,49
44114.0,3.48,56
31624.0,3.06,50
45073.0,3.17,58
35969.0,2.87,45
11966.0,2.45,42
16296.0,2.65,66
27043.0,2.68,35
29495.0,3.01,36
20024.0,2.62,39
28303.0,2.54,53
13604.0,2.68,54
58196.0,3.12,46
24822.0,3.06,31
22581.0,2.87,57
33837.0,3.35,35
66181.0,3.28,32
52085.0,2.96,53
22074.0,3.08,35
30189.0,2.69,36
42318.0,3.16,54
52509.0,2.94,57
35749.0,2.99,58
59068.0,3.26,30
22725.0,2.78,43
22228.0,3.04,47
33468.0,2.68,32
38714.0,2.87,58
46525.0,2.94,32
17057.0,2.36,30
21407.0,2.9,62
49812.0,3.17,30
31546.0,2.76,39
29117.0,3.15,62
47892.0,3.05,35
48438.0,3.32,47
18884.0,2.79,58
34369.0,2.83,51
21111.0,2.54,33
61527.0,3.03,32
27291.0,2.76,40
48996.0,2.86,34
59010.0,3.29,30
54429.0,3.73,60
32087.0,2.74,33
16849.0,2.44,56
37632.0,2.69,62
51543.0,3.19,60
41168.0,2.94,43
42755.0,2.76,35
46997.0,2.89,61
30011.0,2.57,35
37432.0,2.92,58
24019.0,3.16,51
63346.0,3.72,51
34446.0,3.04,59
64637.0,3.27,50
28416.0,2.62,40
50994.0,3.5,31
64611.0,3.4,50
59234.0,3.03,40
39002.0,2.76,66
49829.0,3.05,50
19518.0,2.66,44
31077.0,2.84,48
34317.0,3.17,46
12569.0,2.61,61
69160.0,3.41,57
69906.0,3.18,54
59027.0,3.05,47
38809.0,3.67,41
65204.0,3.52,58
30270.0,2.68,45
40595.0,3.57,63
37661.0,3.1,42
71594.0,3.21,60
59652.0,3.13,64
24579.0,2.82,62
114248.0,3.76,63
24134.0,2.94,60
74708.0,3.37,51
61504.0,3.42,42
23193.0,2.69,49
47892.0,3.15,35
35810.0,3.12,36
22642.0,3.02,37
18872.0,2.87,54
32061.0,3.07,64
36384.0,2.85,62
18630.0,2.75,55
58555.0,3.23,52
32007.0,2.75,33
18233.0,2.75,41
49876.0,3.09,60
20977.0,2.58,38
28409.0,2.82,50
61757.0,3.51,40
68350.0,3.63,62
24954.0,3.12,36
41299.0,3.52,36
50486.0,3.32,35
27396.0,2.6,57
16001.0,2.36,51
20921.0,2.52,57
51408.0,3.2,65
34978.0,2.92,56
40694.0,2.88,40
35714.0,2.9,55
55446.0,2.96,40
35370.0,2.95,65
68579.0,3.4,58
33687.0,2.86,39
53620.0,3.02,52
48871.0,3.26,30
19473.0,2.84,30
59294.0,3.05,49
19727.0,2.79,32
21351.0,2.81,63
34077.0,2.64,49
33064.0,3.41,48
27853.0,2.79,53
82961.0,3.41,42
43432.0,2.8,37
59248.0,3.01,42
38826.0,3.14,63
60141.0,3.18,50
23723.0,2.72,43
40421.0,3.03,53
30875.0,2.88,45
42967.0,2.99,56
30673.0,2.85,64
44410.0,3.46,64
58739.0,3.66,31
52002.0,3.11,43
25540.0,2.73,33
82201.0,3.46,33
28521.0,2.72,41
38253.0,3.45,40
28518.0,3.31,64
44594.0,2.81,64
28079.0,2.9,40
69032.0,3.43,33
26857.0,2.91,52
38806.0,3.12,60
85459.0,3.77,59
21696.0,2.88,49
37818.0,3.21,37
78385.0,3.34,58
87841.0,3.4,42
17310.0,2.64,64
30421.0,3.04,59
59527.0,3.09,66
65874.0,3.09,57
37397.0,2.98,61
